测试名称,准考证号,开始时间,结束时间,user_agent,client_ip,name
tsing/gy,2201012,2022-06-18T10:39:20.526+08:00,2022-06-18T11:17:21.651+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",220.115.159.6,大学生245
tsing/gy,2201013,2022-06-18T11:14:13.802+08:00,2022-06-18T11:26:20.256+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",220.115.159.6,大学生246
tsing/gy,2201014,2022-06-18T10:33:57.537+08:00,2022-06-18T11:05:38.077+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",223.104.67.56,大学生247
tsing/gy,2201015,2022-06-18T10:33:41.985+08:00,2022-06-18T11:06:40.836+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",111.25.118.189,大学生248
tsing/gy,2201016,2022-06-18T10:34:00.073+08:00,2022-06-18T11:05:10.266+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",111.25.118.189,大学生249
tsing/gy,2201017,2022-06-18T10:42:59.433+08:00,2022-06-18T11:12:46.037+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",111.25.118.189,大学生250
tsing/gy,2201018,2022-06-18T10:35:39.655+08:00,2022-06-18T11:17:21.992+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",111.25.118.189,大学生251
tsing/gy,2201019,2022-06-18T10:35:05.841+08:00,2022-06-18T11:23:57.714+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",111.25.118.189,大学生252
tsing/gy,2201020,2022-06-18T10:35:00.037+08:00,2022-06-18T11:20:01.287+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",111.25.118.189,大学生253
tsing/gy,2201021,2022-06-18T10:33:41.043+08:00,2022-06-18T11:15:46.733+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",111.25.118.189,大学生254
tsing/gy,2201022,2022-06-18T10:33:11.226+08:00,2022-06-18T11:06:36.296+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",118.212.213.41,大学生255
tsing/gy,2201023,2022-06-18T10:33:26.452+08:00,2022-06-18T11:02:06.007+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",118.212.213.41,大学生256
tsing/gy,2201024,2022-06-18T10:34:12.754+08:00,2022-06-18T11:12:12.543+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",182.105.200.206,大学生257
tsing/gy,2201025,2022-06-18T10:34:34.682+08:00,2022-06-18T11:05:28.994+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",182.105.200.206,大学生258
tsing/gy,2201026,2022-06-18T10:34:27.979+08:00,2022-06-18T11:19:53.494+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",182.105.200.206,大学生259
tsing/gy,2201027,2022-06-18T10:34:18.896+08:00,2022-06-18T11:13:51.703+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生260
tsing/gy,2201028,2022-06-18T10:40:29.044+08:00,2022-06-18T11:11:58.116+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生261
tsing/gy,2201029,2022-06-18T11:09:21.602+08:00,2022-06-18T11:22:48.468+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生262
tsing/gy,2201030,2022-06-18T10:39:23.057+08:00,2022-06-18T11:11:42.844+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生263
tsing/gy,2201031,2022-06-18T10:34:28.398+08:00,2022-06-18T11:07:07.038+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生264
tsing/gy,2201032,2022-06-18T10:34:00.894+08:00,2022-06-18T11:00:11.212+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",113.26.62.128,大学生265
tsing/gy,2201033,2022-06-18T10:34:51.321+08:00,2022-06-18T11:22:35.354+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",182.105.200.206,大学生266
tsing/gy,2201034,2022-06-18T11:01:02.9+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",118.212.213.41,大学生267
tsing/gy,2201035,2022-06-18T10:33:18.31+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",118.212.213.41,大学生268
tsing/gy,2201036,2022-06-18T10:38:56.434+08:00,2022-06-18T11:09:31.45+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",118.212.213.41,大学生269
tsing/gy,2201037,2022-06-18T10:38:33.598+08:00,2022-06-18T11:18:22.984+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",118.212.213.41,大学生270
tsing/gy,2201038,2022-06-18T10:39:00.886+08:00,2022-06-18T11:18:52.953+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生271
tsing/gy,2201039,2022-06-18T10:39:30.376+08:00,2022-06-18T11:21:11.151+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生272
tsing/gy,2201040,2022-06-18T10:41:12.183+08:00,2022-06-18T11:15:03.862+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",117.42.39.103,大学生273
tsing/gy,2201041,2022-06-18T10:40:25.617+08:00,2022-06-18T11:08:53.026+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生274
tsing/gy,2201042,2022-06-18T11:12:43.262+08:00,2022-06-18T11:35:19.938+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生275
tsing/gy,2201044,2022-06-18T10:41:37.351+08:00,2022-06-18T11:08:34.13+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",58.243.250.244,大学生276
tsing/gy,2201045,2022-06-18T10:40:32.84+08:00,2022-06-18T11:10:31.674+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",223.104.71.236,大学生277
tsing/gy,2201046,2022-06-18T10:40:44.081+08:00,2022-06-18T11:10:57.026+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",223.104.71.236,大学生278
tsing/gy,2201048,2022-06-18T11:17:37.803+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",58.243.250.244,大学生279
tsing/gy,2201049,2022-06-18T10:35:00.049+08:00,2022-06-18T11:15:09.039+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",223.104.71.236,大学生280
tsing/gy,2201050,2022-06-18T10:34:54.268+08:00,2022-06-18T11:09:07.246+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.97.84.202,大学生281
tsing/gy,2201051,2022-06-18T10:39:02.054+08:00,2022-06-18T11:07:15.88+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.96.70.40,大学生282
tsing/gy,2201052,2022-06-18T10:39:20.958+08:00,2022-06-18T11:18:09.754+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.96.70.40,大学生283
tsing/gy,2201053,2022-06-18T10:40:01.068+08:00,2022-06-18T11:15:36.696+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.96.70.40,大学生284
tsing/gy,2201054,2022-06-18T10:39:56.979+08:00,2022-06-18T11:13:19.777+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",220.115.159.2,大学生285
tsing/gy,2201055,2022-06-18T10:39:57.949+08:00,2022-06-18T11:18:27.394+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",220.115.159.2,大学生286
tsing/gy,2201056,2022-06-18T10:42:47.917+08:00,2022-06-18T11:20:17.768+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",220.115.159.2,大学生287
tsing/gy,2201057,2022-06-18T10:39:51.891+08:00,2022-06-18T11:20:04.454+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.151.67,大学生288
tsing/gy,2201058,2022-06-18T10:52:35.015+08:00,2022-06-18T11:24:32.887+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.150.116,大学生289
tsing/gy,2201059,2022-06-18T10:38:54.827+08:00,2022-06-18T11:17:27.641+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",14.122.150.116,大学生291
tsing/gy,2201060,2022-06-18T11:00:00.193+08:00,2022-06-18T11:26:26.601+08:00,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Build/RKQ1.201004.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/8801 MicroMessenger/8.0.23.2160(0x28001751) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",223.104.72.144,大学生292
tsing/gy,2201061,2022-06-19T09:05:35.916+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.150.116,大学生293
tsing/gy,2201062,2022-06-19T08:37:37.322+08:00,2022-06-19T09:04:06.559+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.150.116,大学生294
tsing/gy,2201063,2022-06-19T08:36:31.252+08:00,2022-06-19T09:00:20.543+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.150.116,大学生295
tsing/gy,2201064,2022-06-19T08:45:47.295+08:00,2022-06-19T09:11:18.81+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.150.116,大学生296
tsing/gy,2201065,2022-06-19T08:37:54.168+08:00,2022-06-19T09:03:50.796+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",223.104.72.144,大学生297
tsing/gy,2201066,2022-06-19T09:02:27.637+08:00,2022-06-19T09:28:00.392+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.150.116,大学生298
tsing/gy,2201067,2022-06-19T08:35:05.002+08:00,2022-06-19T09:04:26.449+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.150.116,大学生299
tsing/gy,2201068,2022-06-19T08:36:17.768+08:00,2022-06-19T09:08:12.64+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.122.151.67,大学生300
tsing/gy,2201069,2022-06-19T08:35:24.849+08:00,2022-06-19T08:55:48.562+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",36.23.199.7,大学生301
tsing/gy,2201070,2022-06-19T08:35:02.96+08:00,2022-06-19T09:05:59.661+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.129.1.151,大学生302
tsing/gy,2201071,2022-06-19T08:36:56.334+08:00,2022-06-19T09:06:39.263+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",110.153.235.9,大学生303
tsing/gy,2201072,2022-06-19T08:56:39.662+08:00,2022-06-19T09:17:36.965+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",180.95.131.54,大学生304
tsing/gy,2201073,2022-06-19T08:36:41.909+08:00,2022-06-19T09:09:02.598+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",117.189.160.196,大学生305
tsing/gy,2201074,2022-06-19T08:37:26.927+08:00,2022-06-19T09:06:35.423+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",61.48.210.136,大学生306
tsing/gy,2201075,2022-06-19T08:36:12.808+08:00,2022-06-19T09:02:22.942+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.212.2.208,大学生307
tsing/gy,2201076,2022-06-19T08:36:11.591+08:00,2022-06-19T09:12:45.62+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.96.166.48,大学生308
tsing/gy,2201077,2022-06-19T08:36:36.205+08:00,2022-06-19T09:00:52.995+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.96.54.189,大学生309
tsing/gy,2201078,2022-06-19T08:36:55.064+08:00,2022-06-19T09:09:17.971+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",163.125.237.11,大学生310
tsing/gy,2201079,2022-06-19T08:37:26.55+08:00,2022-06-19T09:05:50.733+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",163.125.237.11,大学生311
tsing/gy,2201080,2022-06-19T08:37:22.843+08:00,2022-06-19T09:05:46.203+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",180.139.84.108,大学生312
tsing/gy,2201081,2022-06-19T08:36:56.976+08:00,2022-06-19T08:58:10.259+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",1.31.212.205,大学生313
tsing/gy,2201082,2022-06-19T08:37:19.066+08:00,2022-06-19T09:00:13.052+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",1.85.39.228,大学生314
tsing/gy,2201083,2022-06-19T08:38:15.39+08:00,2022-06-19T09:10:33.968+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.96.50.112,大学生315
tsing/gy,2201084,2022-06-19T08:37:16.898+08:00,2022-06-19T09:06:43.941+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",42.184.184.64,大学生316
tsing/gy,2201085,2022-06-19T08:38:26.934+08:00,2022-06-19T09:09:57.677+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",124.126.101.248,大学生317
tsing/gy,2201086,2022-06-19T08:38:26.64+08:00,2022-06-19T09:06:59.811+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.39.100.79,大学生318
tsing/gy,2201087,2022-06-19T08:38:46.082+08:00,2022-06-19T09:06:54.42+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",1.85.39.227,大学生319
tsing/gy,2201088,2022-06-19T09:00:16.252+08:00,2022-06-19T09:16:04.399+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",123.124.147.91,大学生320
tsing/gy,2201089,2022-06-19T08:37:30.453+08:00,2022-06-19T09:01:53.475+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",1.85.39.228,大学生321
tsing/gy,2201090,2022-06-19T08:36:46.897+08:00,2022-06-19T08:57:59.742+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",223.104.41.245,大学生322
tsing/gy,2201091,2022-06-19T08:36:43.616+08:00,2022-06-19T09:04:00.136+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",36.45.47.155,大学生323
tsing/gy,2201092,2022-06-19T08:36:50.197+08:00,2022-06-19T09:09:43.147+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",220.115.159.28,大学生324
tsing/gy,2201093,,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",60.7.70.99,大学生326
tsing/gy,2201094,2022-06-19T09:06:36.771+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",43.226.236.233,大学生327
tsing/gy,2201096,2022-06-19T08:37:39.817+08:00,2022-06-19T09:04:20.344+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",39.144.179.16,大学生328
tsing/gy,2201097,2022-06-19T08:37:17.953+08:00,2022-06-19T09:08:31.065+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",221.4.34.211,大学生330
tsing/gy,2201098,2022-06-19T08:37:21.31+08:00,2022-06-19T09:11:14.38+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",106.127.111.163,大学生331
tsing/gy,2201099,2022-06-19T09:05:46.076+08:00,2022-06-19T09:24:21.029+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",183.36.68.152,大学生332
tsing/gy,2201100,2022-06-19T08:37:51.612+08:00,2022-06-19T09:04:25.143+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.42.39.103,大学生333
tsing/gy,2201101,2022-06-19T09:02:27.82+08:00,2022-06-19T09:31:30.043+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",223.104.67.70,大学生334
tsing/gy,2201102,2022-06-19T08:39:53.888+08:00,2022-06-19T09:04:57.401+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.201.154.4,大学生335
tsing/gy,2201103,2022-06-19T08:37:57.311+08:00,2022-06-19T09:08:38.807+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.128.4.200,大学生336
tsing/gy,2201104,2022-06-19T08:38:27.829+08:00,2022-06-19T09:09:19.537+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",112.96.179.243,大学生337
tsing/gy,2201105,2022-06-19T08:37:49.719+08:00,2022-06-19T09:10:44.869+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",120.239.76.20,大学生338
tsing/gy,2201107,2022-06-19T09:04:58.32+08:00,2022-06-19T09:19:51.93+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",124.240.55.245,大学生339
tsing/gy,2201108,2022-06-19T09:03:36.275+08:00,2022-06-19T09:10:07.306+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",220.115.159.8,大学生340
tsing/gy,2201109,2022-06-19T08:37:21.58+08:00,2022-06-19T09:03:53.596+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",183.40.243.20,大学生341
tsing/gy,2201110,2022-06-19T08:38:40.002+08:00,2022-06-19T09:01:05.5+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.136.41.121,大学生342
tsing/gy,2201111,2022-06-19T08:38:29.576+08:00,2022-06-19T09:05:54.532+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",220.115.159.10,大学生343
tsing/gy,2201112,2022-06-19T08:36:38.31+08:00,2022-06-19T09:06:22.438+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",112.49.204.79,大学生344
tsing/gy,2201113,2022-06-19T08:37:58.981+08:00,2022-06-19T09:00:32.452+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",223.104.64.219,大学生345
tsing/gy,2201114,2022-06-19T08:37:46.041+08:00,2022-06-19T09:08:41.656+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",183.63.159.14,大学生346
tsing/gy,2201115,2022-06-19T08:38:59.044+08:00,2022-06-19T09:14:21.56+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",219.137.73.100,大学生347
tsing/gy,2201116,2022-06-19T08:37:26.953+08:00,2022-06-19T09:09:40.566+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",117.89.37.60,大学生348
tsing/gy,2201117,2022-06-19T08:39:21.472+08:00,2022-06-19T09:06:45.429+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",14.150.88.172,大学生349
tsing/gy,2201118,2022-06-19T08:37:47.91+08:00,2022-06-19T09:07:14.601+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",117.40.88.30,大学生350
tsing/gy,2201120,2022-06-23T07:43:53.969+08:00,2022-06-23T08:30:59.912+08:00,"Mozilla/5.0 (Linux; Android 10; M2004J19C Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3225 MMWEBSDK/20220303 Mobile Safari/537.36 MMWEBID/8379 MicroMessenger/8.0.21.2120(0x280015F0) Process/toolsmp WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",117.40.88.30,大学生351
tsing/gy,2201121,2022-06-23T07:53:43.08+08:00,,"Mozilla/5.0 (Linux; Android 11; PDYM20 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/5576 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",223.101.134.14,大学生352
